formula,tool,exit_status,exit_code,time,states,edges,transitions,acc,scc,nondet_states,nondet_aut,complete_aut,automaton
F((a) & (F((b) & (G(c))))),entry.power,ok,0,0.00975764,3,7,24,1,2,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 {0} [0&!1 | 0&!2] 1 [0&1&2] 2 State: 1 [!1 | !2] 1 {0} [1&2] 2 State: 2 [!2] 1 {0} [2] 2 --END--"
F((a) & (F((b) & (G(c))))),always.nopower,ok,0,0.0115653,3,7,24,1,2,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 {0} [0&!1 | 0&!2] 1 [0&1&2] 2 State: 1 [!1 | !2] 1 {0} [1&2] 2 State: 2 [!2] 1 {0} [2] 2 --END--"
F((a) & (F((b) & (G(c))))),always.power,ok,0,0.0115457,3,7,24,1,2,0,0,1,"HOA: v1 States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc complete deterministic --BODY-- State: 0 [!0] 0 {0} [0&!1 | 0&!2] 1 [0&1&2] 2 State: 1 [!1 | !2] 1 {0} [1&2] 2 State: 2 [!2] 1 {0} [2] 2 --END--"
F((a) & ((!(d)) U ((b) & (!(d)) & ((d) R ((c) | (d)))))),best,ok,0,0.0152522,3,8,40,1,1,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 4 ""c"" ""d"" ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [1 | !3] 0 {0} [!0&!1&3 | !1&!2&3] 1 {0} [0&!1&2&3] 2 State: 1 [1] 0 {0} [!0&!1 | !1&!2] 1 {0} [0&!1&2] 2 State: 2 [!0&!1] 1 {0} [0&!1] 2 --END--"
F((a) & ((!(d)) U ((b) & (!(d)) & ((d) R ((c) | (d)))))),spot#tgba,ok,0,0.012459,3,8,40,1,1,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 4 ""c"" ""d"" ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [1 | !3] 0 {0} [!0&!1&3 | !1&!2&3] 1 {0} [0&!1&2&3] 2 State: 1 [1] 0 {0} [!0&!1 | !1&!2] 1 {0} [0&!1&2] 2 State: 2 [!0&!1] 1 {0} [0&!1] 2 --END--"
F((a) & ((!(d)) U ((b) & (!(d)) & ((d) R ((c) | (d)))))),pldi#tgba,ok,0,0.0153488,3,8,40,1,1,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 4 ""c"" ""d"" ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [1 | !3] 0 {0} [!0&!1&3 | !1&!2&3] 1 {0} [0&!1&2&3] 2 {0} State: 1 [1] 0 {0} [!0&!1 | !1&!2] 1 {0} [0&!1&2] 2 {0} State: 2 [!0&!1] 1 {0} [0&!1] 2 --END--"
F((a) & ((!(d)) U ((b) & (!(d)) & ((d) R ((c) | (d)))))),spot#tba,ok,0,0.0141753,3,8,40,1,1,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 4 ""c"" ""d"" ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [1 | !3] 0 {0} [!0&!1&3 | !1&!2&3] 1 {0} [0&!1&2&3] 2 State: 1 [1] 0 {0} [!0&!1 | !1&!2] 1 {0} [0&!1&2] 2 State: 2 [!0&!1] 1 {0} [0&!1] 2 --END--"
F((a) & ((!(d)) U ((b) & (!(d)) & ((d) R ((c) | (d)))))),pldi#tba,ok,0,0.0164462,3,8,40,1,1,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 4 ""c"" ""d"" ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [1 | !3] 0 {0} [!0&!1&3 | !1&!2&3] 1 {0} [0&!1&2&3] 2 {0} State: 1 [1] 0 {0} [!0&!1 | !1&!2] 1 {0} [0&!1&2] 2 {0} State: 2 [!0&!1] 1 {0} [0&!1] 2 --END--"
F((a) & ((!(d)) U ((b) & (!(d)) & ((d) R ((c) | (d)))))),spot#sba,ok,0,0.0161193,3,8,40,1,1,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 4 ""c"" ""d"" ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [1 | !3] 0 {0} [!0&!1&3 | !1&!2&3] 1 {0} [0&!1&2&3] 2 State: 1 [1] 0 {0} [!0&!1 | !1&!2] 1 {0} [0&!1&2] 2 State: 2 [!0&!1] 1 {0} [0&!1] 2 --END--"
F((a) & ((!(d)) U ((b) & (!(d)) & ((d) R ((c) | (d)))))),pldi#sba,ok,0,0.0168328,3,8,40,1,1,0,0,0,"HOA: v1 States: 3 Start: 0 AP: 4 ""c"" ""d"" ""b"" ""a"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels trans-acc deterministic --BODY-- State: 0 [1 | !3] 0 {0} [!0&!1&3 | !1&!2&3] 1 {0} [0&!1&2&3] 2 {0} State: 1 [1] 0 {0} [!0&!1 | !1&!2] 1 {0} [0&!1&2] 2 {0} State: 2 [!0&!1] 1 {0} [0&!1] 2 --END--"
