formula,tool,exit_status,exit_code,time,states,edges,transitions,acc,scc,nondet_states,nondet_aut,complete_aut,automaton
F((a) & (F((b) & (G(c))))),yes.seminator#def,ok,0,0.0160233,3,6,23,1,3,2,1,0,"HOA: v1 name: ""sDBA for F(a & F(b & Gc))"" States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [!0] 0 [0&1&2] 1 [0] 2 State: 1 {0} [2] 1 State: 2 [1&2] 1 [t] 2 --END--"
F((a) & (F((b) & (G(c))))),no.seminator#def,ok,0,0.0122368,3,6,23,1,3,2,1,0,"HOA: v1 name: ""sDBA for F(a & F(b & Gc))"" States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [!0] 0 [0&1&2] 1 [0] 2 State: 1 {0} [2] 1 State: 2 [1&2] 1 [t] 2 --END--"
F((a) & (F((b) & (G(c))))),yes.seminator#tgba,ok,0,0.018513,3,6,23,1,3,2,1,0,"HOA: v1 name: ""sDBA for F(a & F(b & Gc))"" States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [!0] 0 [0&1&2] 1 [0] 2 State: 1 {0} [2] 1 State: 2 [1&2] 1 [t] 2 --END--"
F((a) & (F((b) & (G(c))))),no.seminator#tgba,ok,0,0.0208928,3,6,23,1,3,2,1,0,"HOA: v1 name: ""sDBA for F(a & F(b & Gc))"" States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [!0] 0 [0&1&2] 1 [0] 2 State: 1 {0} [2] 1 State: 2 [1&2] 1 [t] 2 --END--"
F((a) & (F((b) & (G(c))))),yes.seminator#tba,ok,0,0.0225284,3,6,23,1,3,2,1,0,"HOA: v1 name: ""sDBA for F(a & F(b & Gc))"" States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [!0] 0 [0&1&2] 1 [0] 2 State: 1 {0} [2] 1 State: 2 [1&2] 1 [t] 2 --END--"
F((a) & (F((b) & (G(c))))),no.seminator#tba,ok,0,0.0217872,3,6,23,1,3,2,1,0,"HOA: v1 name: ""sDBA for F(a & F(b & Gc))"" States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [!0] 0 [0&1&2] 1 [0] 2 State: 1 {0} [2] 1 State: 2 [1&2] 1 [t] 2 --END--"
F((a) & (F((b) & (G(c))))),yes.seminator#sba,ok,0,0.0199877,3,6,23,1,3,2,1,0,"HOA: v1 name: ""sDBA for F(a & F(b & Gc))"" States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [!0] 0 [0&1&2] 1 [0] 2 State: 1 {0} [2] 1 State: 2 [1&2] 1 [t] 2 --END--"
F((a) & (F((b) & (G(c))))),no.seminator#sba,ok,0,0.0145314,3,6,23,1,3,2,1,0,"HOA: v1 name: ""sDBA for F(a & F(b & Gc))"" States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [!0] 0 [0&1&2] 1 [0] 2 State: 1 {0} [2] 1 State: 2 [1&2] 1 [t] 2 --END--"
F((a) & (F((b) & (G(c))))),yes.seminator-1-1,ok,0,0.0297274,3,6,23,1,3,2,1,0,"HOA: v1 States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [!0] 0 [0&1&2] 1 [0] 2 State: 1 {0} [2] 1 State: 2 [1&2] 1 [t] 2 --END--"
F((a) & (F((b) & (G(c))))),no.seminator-1-1,ok,0,0.0208936,3,6,23,1,3,2,1,0,"HOA: v1 States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [!0] 0 [0&1&2] 1 [0] 2 State: 1 {0} [2] 1 State: 2 [1&2] 1 [t] 2 --END--"
F((a) & (F((b) & (G(c))))),yes.seminator-1-2,ok,0,0.0206063,3,6,23,1,3,2,1,0,"HOA: v1 States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [!0] 0 [0&1&2] 1 [0] 2 State: 1 {0} [2] 1 State: 2 [1&2] 1 [t] 2 --END--"
F((a) & (F((b) & (G(c))))),no.seminator-1-2,ok,0,0.0262395,3,6,23,1,3,2,1,0,"HOA: v1 States: 3 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc semi-deterministic stutter-invariant very-weak --BODY-- State: 0 [!0] 0 [0&1&2] 1 [0] 2 State: 1 {0} [2] 1 State: 2 [1&2] 1 [t] 2 --END--"
F((a) & (F((b) & (G(c))))),yes.owl#s,ok,0,0.0157899,4,10,31,1,3,2,1,0,"HOA: v1 States: 4 Start: 0 AP: 3 ""a"" ""b"" ""c"" acc-name: Buchi Acceptance: 1 Inf(0) properties: trans-labels explicit-labels state-acc weak --BODY-- State: 0 [!0] 0 [0&1&2] 1 [0&1&2] 2 [0&!1 | 0&!2] 3 State: 1 {0} [2] 1 State: 2 [2] 2 [!2] 3 State: 3 [1&2] 1 [1&2] 2 [!1 | !2] 3 --END--"
